261160100100,0.080,2013/10/01,3000/01/01,供給管　切断取出し（ＴＭ×ＰＥ）,100A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,33716.90,68686.00,,,,
261160150100,0.080,2013/10/01,3000/01/01,供給管　切断取出し（ＴＭ×ＰＥ）,150A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,39033.40,84262.00,,,,
261160150150,0.080,2013/10/01,3000/01/01,供給管　切断取出し（ＴＭ×ＰＥ）,150A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,39033.40,96892.00,,,,
261160200100,0.080,2013/10/01,3000/01/01,供給管　切断取出し（ＴＭ×ＰＥ）,200A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,46476.50,100717.00,,,,
261160200150,0.080,2013/10/01,3000/01/01,供給管　切断取出し（ＴＭ×ＰＥ）,200A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,46476.50,119054.00,,,,
261160200200,0.080,2013/10/01,3000/01/01,供給管　切断取出し（ＴＭ×ＰＥ）,200A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,46476.50,147949.00,,,,
261160300100,0.080,2013/10/01,3000/01/01,供給管　切断取出し（ＴＭ×ＰＥ）,300A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,68325.60,142319.00,,,,
261160300150,0.080,2013/10/01,3000/01/01,供給管　切断取出し（ＴＭ×ＰＥ）,300A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,68325.60,158214.00,,,,
261160300200,0.080,2013/10/01,3000/01/01,供給管　切断取出し（ＴＭ×ＰＥ）,300A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,68325.60,189773.00,,,,
261161200100,0.080,2014/02/01,3000/01/01,供給管　切断取出し（昼）（ＴＭ×ＰＥ）,200A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,114562.00,98133.00,,,,
261161200150,0.080,2014/02/01,3000/01/01,供給管　切断取出し（昼）（ＴＭ×ＰＥ）,200A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,114562.00,114402.00,,,,
261161200200,0.080,2014/02/01,3000/01/01,供給管　切断取出し（昼）（ＴＭ×ＰＥ）,200A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,114562.00,140248.00,,,,
261161300100,0.080,2014/02/01,3000/01/01,供給管　切断取出し（昼）（ＴＭ×ＰＥ）,300A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,149170.70,139734.00,,,,
261161300150,0.080,2014/02/01,3000/01/01,供給管　切断取出し（昼）（ＴＭ×ＰＥ）,300A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,149170.70,153562.00,,,,
261161300200,0.080,2014/02/01,3000/01/01,供給管　切断取出し（昼）（ＴＭ×ＰＥ）,300A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,149170.70,181994.00,,,,
261162200100,0.080,2014/02/01,3000/01/01,供給管　切断取出し（夜）（ＴＭ×ＰＥ）,200A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,142104.90,98133.00,,,,
261162200150,0.080,2014/02/01,3000/01/01,供給管　切断取出し（夜）（ＴＭ×ＰＥ）,200A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,142104.90,114402.00,,,,
261162200200,0.080,2014/02/01,3000/01/01,供給管　切断取出し（夜）（ＴＭ×ＰＥ）,200A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,142104.90,140170.00,,,,
261162300100,0.080,2014/02/01,3000/01/01,供給管　切断取出し（夜）（ＴＭ×ＰＥ）,300A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,180623.80,139734.00,,,,
261162300150,0.080,2014/02/01,3000/01/01,供給管　切断取出し（夜）（ＴＭ×ＰＥ）,300A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,180623.80,153562.00,,,,
261162300200,0.080,2014/02/01,3000/01/01,供給管　切断取出し（夜）（ＴＭ×ＰＥ）,300A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,180623.80,181994.00,,,,
261163200100,0.080,2015/05/01,3000/01/01,供給管　切断取出し（昼）（鋼管×ＰＥ）,200A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,184877.00,277228.00,,,,2015.5新規登録
261163200150,0.080,2015/05/01,3000/01/01,供給管　切断取出し（昼）（鋼管×ＰＥ）,200A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,186454.80,293072.00,,,,2015.5新規登録
261163200200,0.080,2015/05/01,3000/01/01,供給管　切断取出し（昼）（鋼管×ＰＥ）,200A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,189198.80,317872.00,,,,2015.5新規登録
261163250100,0.080,2014/09/01,3000/01/01,供給管　切断取出し（昼）（鋼管×ＰＥ）,250A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,241506.30,152649.00,,,,
261163250150,0.080,2014/09/01,3000/01/01,供給管　切断取出し（昼）（鋼管×ＰＥ）,250A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,243118.40,166477.00,,,,
261163250200,0.080,2014/02/01,3000/01/01,供給管　切断取出し（昼）（鋼管×ＰＥ）,250A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,245828.10,194908.00,,,,
261163300100,0.080,2015/05/01,3000/01/01,供給管　切断取出し（昼）（鋼管×ＰＥ）,300A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,241506.30,442840.00,,,,2015.5新規登録
261163300150,0.080,2015/05/01,3000/01/01,供給管　切断取出し（昼）（鋼管×ＰＥ）,300A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,243118.40,457055.00,,,,2015.5新規登録
261163300200,0.080,2015/05/01,3000/01/01,供給管　切断取出し（昼）（鋼管×ＰＥ）,300A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,245828.10,482792.00,,,,2015.5新規登録
261164200100,0.080,2015/05/01,3000/01/01,供給管　切断取出し（夜）（鋼管×ＰＥ）,200A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,220789.10,277228.00,,,,2015.5新規登録
261164200150,0.080,2015/05/01,3000/01/01,供給管　切断取出し（夜）（鋼管×ＰＥ）,200A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,222366.90,293072.00,,,,2015.5新規登録
261164200200,0.080,2015/05/01,3000/01/01,供給管　切断取出し（夜）（鋼管×ＰＥ）,200A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,225110.90,317872.00,,,,2015.5新規登録
261164250100,0.080,2014/09/01,3000/01/01,供給管　切断取出し（夜）（鋼管×ＰＥ）,250A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,283318.00,151862.00,,,,
261164250150,0.080,2014/09/01,3000/01/01,供給管　切断取出し（夜）（鋼管×ＰＥ）,250A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,284895.80,165690.00,,,,
261164250200,0.080,2014/02/01,3000/01/01,供給管　切断取出し（夜）（鋼管×ＰＥ）,250A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,287639.80,191896.00,,,,
261164300100,0.080,2015/05/01,3000/01/01,供給管　切断取出し（夜）（鋼管×ＰＥ）,300A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,283318.00,442840.00,,,,2015.5新規登録
261164300150,0.080,2015/05/01,3000/01/01,供給管　切断取出し（夜）（鋼管×ＰＥ）,300A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,284895.80,457055.00,,,,2015.5新規登録
261164300200,0.080,2015/05/01,3000/01/01,供給管　切断取出し（夜）（鋼管×ＰＥ）,300A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,287639.80,482792.00,,,,2015.5新規登録
261166050050,0.080,2014/09/01,3000/01/01,供給管　切断取出し（ＰＥ×ＰＥ）,50A×50A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,33716.90,14481.00,,,,
261166075075,0.080,2014/02/01,3000/01/01,供給管　切断取出し（ＰＥ×ＰＥ）,75A×75A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,33716.90,20668.00,,,,
261166100075,0.080,2014/02/01,3000/01/01,供給管　切断取出し（ＰＥ×ＰＥ）,100A×75A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,33716.90,42414.00,,,,
261166100100,0.080,2014/02/01,3000/01/01,供給管　切断取出し（ＰＥ×ＰＥ）,100A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,33716.90,40249.00,,,,
261166150100,0.080,2014/02/01,3000/01/01,供給管　切断取出し（ＰＥ×ＰＥ）,150A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,39033.40,66272.00,,,,
261166150150,0.080,2014/02/01,3000/01/01,供給管　切断取出し（ＰＥ×ＰＥ）,150A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,39033.40,66506.00,,,,
261166200100,0.080,2014/02/01,3000/01/01,供給管　切断取出し（ＰＥ×ＰＥ）,200A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,46476.50,69443.00,,,,
261166200150,0.080,2014/02/01,3000/01/01,供給管　切断取出し（ＰＥ×ＰＥ）,200A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,46476.50,93216.00,,,,
261166200200,0.080,2014/02/01,3000/01/01,供給管　切断取出し（ＰＥ×ＰＥ）,200A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,46476.50,102436.00,,,,
261167200100,0.080,2015/05/01,3000/01/01,供給管　切断取出し（昼）（ＰＥ×ＰＥ）,200A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,114562.00,62603.00,,,,2015.5新規登録
261167200150,0.080,2015/05/01,3000/01/01,供給管　切断取出し（昼）（ＰＥ×ＰＥ）,200A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,114562.00,75209.00,,,,2015.5新規登録
261167200200,0.080,2015/05/01,3000/01/01,供給管　切断取出し（昼）（ＰＥ×ＰＥ）,200A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,114562.00,86189.00,,,,2015.5新規登録
261168200100,0.080,2014/09/01,3000/01/01,供給管　切断取出し（夜）（ＰＥ×ＰＥ）,200A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,142104.90,57824.00,,,,
261168200150,0.080,2014/09/01,3000/01/01,供給管　切断取出し（夜）（ＰＥ×ＰＥ）,200A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,142104.90,68831.00,,,,
261168200200,0.080,2014/02/01,3000/01/01,供給管　切断取出し（夜）（ＰＥ×ＰＥ）,200A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,0,0,0,0,0,142104.90,74776.00,,,,
261170100075,0.080,2014/09/01,3000/01/01,供給管　空管取出し（ＥＦチーズ）,100A×75A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,33716.90,13132.00,,,,
261170100100,0.080,2014/02/01,3000/01/01,供給管　空管取出し（ＥＦチーズ）,100A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,33716.90,15656.00,,,,
261170150100,0.080,2014/09/01,3000/01/01,供給管　空管取出し（ＥＦチーズ）,150A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,39033.40,29258.00,,,,
261170150150,0.080,2014/09/01,3000/01/01,供給管　空管取出し（ＥＦチーズ）,150A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,39033.40,32034.00,,,,
261170200100,0.080,2014/02/01,3000/01/01,供給管　空管取出し（ＥＦチーズ）,200A×100A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,46476.50,30176.00,,,,
261170200150,0.080,2014/02/01,3000/01/01,供給管　空管取出し（ＥＦチーズ）,200A×150A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,46476.50,41183.00,,,,
261170200200,0.080,2014/02/01,3000/01/01,供給管　空管取出し（ＥＦチーズ）,200A×200A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,46476.50,47129.00,,,,
261200000025,0.080,2014/02/01,3000/01/01,供給管　穿孔取出し（ＰＣＭ）,25A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,9569.70,2795.00,,,,
261200000040,0.080,2014/02/01,3000/01/01,供給管　穿孔取出し（ＰＣＭ）,40A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,10633.00,4532.00,,,,
261200000050,0.080,2014/02/01,3000/01/01,供給管　穿孔取出し（ＰＣＭ）,50A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,10633.00,7936.00,,,,
261200000080,0.080,2014/02/01,3000/01/01,供給管　穿孔取出し（ＰＣＭ）,80A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,10633.00,15799.00,,,,
261210000000,0.080,2013/10/01,3000/01/01,供給管取出　復旧工事（砂・砕石）,,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,0,0,5316.50,0.00,,,,
261220000050,0.080,2013/10/01,3000/01/01,供給管取出　復旧工事（表層工事）,50mm以下,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,0,0,4527.60,0.00,,,,
261220000100,0.080,2013/10/01,3000/01/01,供給管取出　復旧工事（表層工事）,100mm以下,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,0,0,7203.00,0.00,,,,
261220000110,0.080,2013/10/01,3000/01/01,供給管取出　復旧工事（表層工事）,100mm超,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,0,0,10118.50,0.00,,,,
261260000025,0.080,2014/02/01,3000/01/01,供給管　穿孔取出し（ＰＥ）,25A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,9741.20,1957.00,,,,
261260000030,0.080,2014/11/01,3000/01/01,供給管　穿孔取出し（ＰＥ）,30A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,10804.50,2630.00,,,,
261260000050,0.080,2014/02/01,3000/01/01,供給管　穿孔取出し（ＰＥ）,50A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,10804.50,4314.00,,,,
261260000075,0.080,2014/02/01,3000/01/01,供給管　穿孔取出し（ＰＥ）,75A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,10804.50,8244.00,,,,
261260050025,0.080,2014/02/01,3000/01/01,供給管　穿孔取出し（ＥＦサーチ）,50A×25A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,10221.40,2951.00,,,,
261260050030,0.080,2014/02/01,3000/01/01,供給管　穿孔取出し（ＥＦサーチ）,50A×30A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,11319.00,3248.00,,,,
261260075025,0.080,2014/02/01,3000/01/01,供給管　穿孔取出し（ＥＦサーチ）,75A×25A,箇所,共用,,,付帯工事以外,供給管埋設工事,その他,供給管,その他(小数部０）,1,1,1,1,1,10221.40,3355.00,,,,
